site_id,config,mode,features,n_features,n_seeds,rmse_mean,rmse_std,rmse_min,rmse_max,ss_rmse_mean,ss_rmse_std,kge_mean,kge_std,pbias_mean,pbias_std,nwm_rmse_mean,rmse_se,rmse_ci95_half_width,ss_rmse_se,ss_rmse_ci95_half_width,kge_se,kge_ci95_half_width,pbias_se,pbias_ci95_half_width
03161000,group_seasonal_time,single_group,doy_sin|doy_cos|month_sin|month_cos,4,3,15.442475653394693,0.1131979788994544,15.37055437985682,15.572957611760605,0.015256993867569513,0.007218461633453151,0.3641889386058057,0.009233206990022369,-28.64864852838733,0.34885735965392994,15.681731738359716,0.06535488358932158,0.12809557183507028,0.004167580767209162,0.008168458303729958,0.005330794541172949,0.01044835730069898,0.20141289050497854,0.39476926538975793
03161000,single_doy_sin,single_feature,doy_sin,1,3,15.589918964875878,0.08236464062177548,15.506110905828171,15.670760007045109,0.005854759857882937,0.005252266904955436,0.36259391865946616,0.006914598217477717,-26.79083325234709,0.4695467330785139,15.681731738359716,0.04755324743468886,0.09320436497199017,0.0030323977114317838,0.005943499514406296,0.003992145142198867,0.007824604478709779,0.27109293273998936,0.5313421481703792
03161000,single_temp_c,single_feature,temp_c,1,3,15.590213008508911,0.0668725377967668,15.542895986445188,15.666718098225168,0.005836009146039396,0.004264359250144982,0.36695964498975703,0.005240035691295584,-24.60210774374956,0.7396754261820249,15.681731738359716,0.03860887769835674,0.07567340028877921,0.002462028960992476,0.004825576763545253,0.003025336016932752,0.005929658593188194,0.42705180641914325,0.8370215405815208
03161000,group_temperature_humidity,single_group,temp_c,1,3,15.60845808036308,0.1190599955225494,15.473231990274249,15.69753530378205,0.004672548875287526,0.007592273449705312,0.3658186680744275,0.007431418460615362,-24.923916664017028,0.9096823533052454,15.681731738359716,0.06873932046465954,0.1347290681107327,0.004383401119948611,0.008591466195099278,0.004290531448697034,0.008409441639446185,0.5252053515578357,1.029402489053358
03161000,single_doy_cos,single_feature,doy_cos,1,3,15.64091635946454,0.06851470370807419,15.567069991117625,15.702422058474443,0.002602734160751926,0.004369077653616413,0.36728905878203766,0.004452094227767535,-25.172757823072544,0.29717766765659476,15.681731738359716,0.039556982629304085,0.077531685953436,0.0025224881594258144,0.004944076792474596,0.0025704178008591656,0.0050380188896839645,0.17157560641868014,0.33628818858061305
03161000,single_precip_mm,single_feature,precip_mm,1,3,15.716463108997457,0.08690232701059092,15.620975901915962,15.79092111694271,-0.00221476627818995,0.005541628211762775,0.3581862105516338,0.00684598781877685,-26.05461011155555,1.2834013421344688,15.681731738359716,0.050173081892769554,0.09833924050982833,0.0031994605398100624,0.006270942658027722,0.003952532910039714,0.007746964503677838,0.7409721103596626,1.4523053363049387
03161000,single_month_cos,single_feature,month_cos,1,3,15.72020312513611,0.05688638663655957,15.655396803816812,15.761888878233174,-0.002453261375609861,0.0036275576948818495,0.36406271718955113,0.005412707580585125,-25.753628942307525,0.1004252940708827,15.681731738359716,0.0328433706378428,0.0643730064501719,0.0020943714116409343,0.004104967966816231,0.0031250281786955503,0.006125055230243278,0.05798057056527146,0.11364191830793205
03161000,group_precipitation,single_group,precip_mm,1,3,15.75064036591966,0.128320923604325,15.606137989764628,15.851273888270967,-0.004394197573944288,0.008182828640693715,0.35595564630539506,0.009053347524808882,-26.399709279363417,1.912727634586537,15.681731738359716,0.07408611978561845,0.14520879477981216,0.004724358318437096,0.009259742304136708,0.0052269526305156406,0.010244827155810656,1.1043138147149734,2.1644550768413477
03164000,drop_doy_sin,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_cos|month_sin|month_cos,6,3,63.93950272335022,2.0866257626056357,62.01242805501366,66.15555532295889,0.17552401727787606,0.026906259087456356,0.6049469505367023,0.03343867106680406,-11.436543107650058,2.6607610918686926,77.55168623862751,1.204713945738372,2.361239333647209,0.015534335927028744,0.030447298416976337,0.019305825741762674,0.03783941845385484,1.5361911326396722,3.0109346199737574
03164000,all_eligible_era5,all,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,7,3,65.80717475317054,1.741392283208529,64.36615370965644,67.74219787186941,0.15144108471502438,0.022454602442173153,0.5669428360135701,0.02550001474071639,-10.988264381633087,1.0662932162114482,77.55168623862751,1.0053933034751812,1.970570874811355,0.012964170764534698,0.025409774698488007,0.014722440374892032,0.028855983134788384,0.6156246754147515,1.206624363812913
