site_id,rmse_baseline,rmse_lstm,nse_baseline,nse_lstm,pbias_baseline,pbias_lstm,cc_baseline,cc_lstm,delta_rmse_pct
metrics,11.066249116488008,13.570711364411972,0.5847387306636702,0.37550959620509783,-11.772828964011206,-22.621724410893137,0.7760187069970982,0.761230597379613,-22.631536860962896
metrics,57.32681725801831,68.53694680245707,0.3328155781078591,0.04637035589401173,-11.100116821653955,-54.858427596290035,0.6080476818747518,0.6079563443305331,-19.55477397948653
metrics,7.032657087726216,8.173158714077669,0.6159325839157562,0.48126154381031094,4.446879985624034,-28.995579262704847,0.7914281048861771,0.7914894188351355,-16.217222198163476
metrics,26.75315222316967,35.064361235336506,0.40050234814412133,-0.02983922319685961,-16.957800010721474,-46.49425956044089,0.6714197432777855,0.6774053160881468,-31.06627937835632
