site_id,site_name,rmse,nse,pbias,cc
03161000,"South Fork New River near Jefferson, NC",10.959890480304919,0.5863986093631779,-11.88431145149383,0.776898179050772
03164000,"New River near Galax, VA",59.60308243406362,0.2651771565589862,-9.66834359939184,0.5785225851974468
03479000,"Watauga River near Sugar Grove, NC",6.939019757285615,0.6161470426949995,4.497101952860181,0.7921188232591367
03486000,"Watauga River at Elizabethton, TN",26.464365582102314,0.4082074534063752,-16.934306162685655,0.6765479860954408
