site_id,rmse_hydra_v2,rmse_hydra_v1,nse_hydra_v2,nse_hydra_v1,pbias_hydra_v2,pbias_hydra_v1,cc_hydra_v2,cc_hydra_v1
03161000,12.19524765394039,21.693336687910186,0.5739464245028818,-0.34814212750830764,-13.183952935388936,-69.05317985384384,0.7809697851457356,0.49385341061470117
03164000,62.11438060021271,97.2074480938709,0.33943120792502945,-0.617829754697663,-2.7627105195980444,-81.33681551931579,0.5985603092583806,-0.03902870028772643
03479000,7.372449321779513,11.981801615815638,0.6421714966692901,0.05486120612407841,4.661509564738132,-59.020385799146354,0.804300246842913,0.6670099867340685
03486000,22.549693762180514,49.45488394960524,0.6090009142710922,-0.880670964137042,-4.335863380243175,-72.21587234438019,0.7837443790724712,0.6489780796615758
